"time","infID","status_dep","stage_dep","origin_dep","tx.status_dep"
12563,56157,"i",4,"global",0
12563,96546,"i",4,"global",0
12563,113810,"i",4,"global",1
12563,120874,"i",4,"global",0
12564,8409,"i",4,"global",0
12564,45875,"i",2,"global",1
12564,46543,"i",4,"global",1
12564,79303,"i",4,"global",0
12564,83861,"i",4,"region",0
12564,97762,"i",4,"global",1
12564,107693,"i",4,"region",0
12564,117514,"i",4,"global",0
12564,120431,"i",4,"global",0
12565,20518,"i",4,"global",1
12565,20621,"i",4,"global",0
12565,28374,"i",4,"global",0
12565,45773,"i",4,"global",1
12565,52968,"i",4,"global",0
12565,76112,"i",4,"global",1
12565,82483,"i",4,"region",0
12565,86241,"i",4,"global",0
12565,99126,"i",4,"global",0
12566,44305,"i",4,"global",0
12566,62460,"i",4,"global",1
12566,92314,"i",4,"global",0
12566,102543,"i",4,"global",0
12566,107166,"i",4,"global",0
12567,38591,"i",4,"global",0
12567,46957,"i",4,"global",1
12567,59733,"i",2,"global",0
12567,75620,"i",4,"global",0
12567,103134,"i",4,"global",0
12567,111650,"i",4,"global",0
12568,42761,"i",4,"global",1
12568,47588,"i",4,"global",0
12568,65981,"i",4,"global",1
12568,82855,"i",4,"global",0
12568,106021,"i",4,"global",0
12568,113483,"i",4,"global",0
12568,119611,"i",4,"global",0
12569,2743,"i",4,"global",1
12569,31069,"i",4,"global",0
12569,32856,"i",4,"global",0
12569,58171,"i",4,"global",1
12569,63306,"i",4,"global",0
12569,64654,"i",4,"global",0
12569,75582,"i",4,"global",1
12570,4606,"i",4,"global",0
12570,20513,"i",4,"global",0
12570,23926,"i",4,"global",0
12570,34746,"i",4,"global",0
12570,57028,"i",4,"global",0
12570,95903,"i",4,"global",0
12571,40643,"i",4,"global",1
12571,66734,"i",4,"global",1
12571,73288,"i",4,"global",0
12571,77514,"i",4,"global",0
12571,118096,"i",4,"global",0
12572,38130,"i",4,"global",1
12572,47449,"i",4,"global",1
12572,49948,"i",4,"global",0
12572,77898,"i",4,"global",0
12572,79646,"i",4,"global",0
12572,84848,"i",4,"global",0
12572,108806,"i",4,"global",0
12573,38542,"i",4,"global",1
12573,51375,"i",4,"global",1
12573,52257,"i",4,"global",0
12573,55180,"i",4,"global",1
12573,61928,"i",4,"global",1
12573,67135,"i",4,"global",1
12573,90510,"i",4,"global",0
12573,93382,"i",4,"region",0
12573,102771,"i",4,"global",0
12573,104251,"i",4,"global",1
12574,113452,"i",4,"global",1
12575,11670,"i",4,"region",1
12575,14952,"i",4,"region",1
12575,36883,"i",4,"global",1
12575,37899,"i",4,"global",1
12575,56411,"i",4,"global",0
12575,80285,"i",4,"global",0
12576,44777,"i",4,"global",0
12576,66969,"i",4,"global",1
12577,29846,"i",4,"global",1
12577,30450,"i",4,"global",1
12577,33128,"i",4,"global",1
12577,35950,"i",4,"global",1
12577,80347,"i",4,"global",1
12577,96890,"i",4,"global",1
12577,98157,"i",4,"global",1
12577,114390,"i",4,"global",0
12577,121027,"i",4,"global",0
12577,128939,"i",4,"global",0
12578,13700,"i",4,"region",1
12578,28822,"i",3,"global",1
12578,52217,"i",4,"global",1
12578,79186,"i",4,"global",1
12578,93198,"i",4,"global",0
12578,95267,"i",4,"global",1
12578,97671,"i",4,"global",0
12578,100280,"i",4,"global",1
12578,103486,"i",4,"global",0
12579,50203,"i",3,"global",1
12579,51941,"i",4,"global",0
12579,61993,"i",4,"global",0
12579,84995,"i",4,"global",1
12579,90152,"i",4,"region",0
12579,96812,"i",4,"global",0
12579,107006,"i",4,"region",0
12579,109581,"i",4,"global",1
12579,117427,"i",4,"region",0
12580,19461,"i",4,"region",1
12580,67445,"i",4,"global",1
12580,75097,"i",3,"global",0
12580,77075,"i",4,"global",0
12580,116694,"i",4,"global",0
12581,3279,"i",4,"global",1
12581,20739,"i",4,"global",1
12581,29886,"i",4,"global",1
12581,37910,"i",4,"global",1
12581,42844,"i",4,"global",1
12581,56750,"i",4,"global",1
12581,76721,"i",4,"global",0
12581,86335,"i",4,"global",0
12581,97115,"i",4,"global",0
12581,99681,"i",4,"global",0
12581,100634,"i",4,"global",0
12581,102674,"i",4,"global",0
12581,114173,"i",4,"global",0
12582,6115,"i",4,"region",0
12582,31738,"i",4,"global",0
12582,78527,"i",4,"global",0
12582,81004,"i",4,"global",0
12582,114872,"i",4,"global",1
12582,123980,"i",4,"region",1
12583,23234,"i",4,"global",0
12583,63519,"i",4,"global",0
12583,76297,"i",4,"global",0
12583,94981,"i",4,"global",0
12583,104795,"i",4,"global",0
12583,105195,"i",4,"global",1
12583,131832,"i",4,"global",0
12584,20452,"i",4,"global",1
12584,42883,"i",4,"global",1
12584,63500,"i",4,"global",0
12584,72590,"i",4,"global",0
12584,98317,"i",4,"global",0
12584,107241,"i",4,"global",0
12585,5069,"i",4,"region",0
12585,35277,"i",4,"global",1
12585,38576,"i",4,"global",0
12585,85795,"i",4,"global",0
12585,98628,"i",4,"global",0
12586,99283,"i",4,"global",0
12586,104918,"i",4,"global",0
12587,68173,"i",4,"global",0
12587,100867,"i",4,"global",0
12587,103286,"i",4,"global",0
12588,15615,"i",4,"global",1
12588,42348,"i",4,"global",0
12588,120447,"i",4,"global",0
12588,122361,"i",4,"global",0
12589,54381,"i",2,"global",1
12589,57682,"i",4,"global",1
12589,63378,"i",4,"global",0
12589,97334,"i",4,"global",0
12589,106629,"i",4,"global",0
12590,72573,"i",4,"global",0
12590,122756,"i",4,"global",0
12591,34,"i",4,"region",1
12591,46088,"i",4,"global",0
12591,56534,"i",4,"global",0
12591,92386,"i",4,"global",0
12591,92975,"i",4,"global",0
12591,99616,"i",4,"global",0
12591,104109,"i",4,"global",0
12591,104692,"i",4,"global",0
12591,106727,"i",4,"global",0
12591,130990,"i",4,"global",0
12591,134965,"i",4,"global",0
12592,30438,"i",4,"global",1
12592,43572,"i",4,"global",0
12592,55571,"i",4,"global",0
12592,63716,"i",4,"global",1
12592,75082,"i",4,"global",0
12592,89576,"i",4,"global",0
12593,13878,"i",4,"region",0
12593,30808,"i",4,"global",1
12593,33974,"i",4,"global",1
12593,37652,"i",4,"global",0
12593,92105,"i",4,"global",0
12594,109681,"i",4,"global",0
12594,119056,"i",4,"global",0
12595,28530,"i",4,"global",0
12595,41934,"i",4,"global",0
12595,61747,"i",4,"global",1
12595,67795,"i",4,"global",0
12595,105088,"i",4,"global",0
12595,107794,"i",4,"global",1
12596,6301,"i",4,"region",1
12596,8988,"i",4,"global",0
12596,39969,"i",1,"global",0
12596,50929,"i",4,"global",0
12596,103372,"i",4,"region",1
12596,111220,"i",4,"global",0
12597,249,"i",4,"region",0
12597,28962,"i",4,"global",1
12597,112360,"i",4,"global",0
12597,124703,"i",4,"global",0
12598,10195,"i",4,"region",1
12598,28192,"i",4,"global",0
12598,31981,"i",4,"global",0
12598,62950,"i",4,"global",1
12598,67643,"i",4,"global",0
12598,94512,"i",4,"global",0
12598,95959,"i",4,"region",0
12598,109682,"i",4,"global",0
12599,4021,"i",4,"region",1
12599,22964,"i",4,"global",0
12599,44823,"i",4,"global",0
12599,46124,"i",4,"global",0
12599,46473,"i",4,"global",0
12599,77406,"i",4,"global",0
12599,108675,"i",4,"global",0
12600,28840,"i",4,"global",0
12600,42881,"i",4,"global",0
12600,58189,"i",4,"global",1
12600,109820,"i",4,"global",0
12600,113801,"i",4,"global",0
12600,127864,"i",4,"global",0
12601,12920,"i",4,"region",0
12601,27257,"i",4,"global",0
12601,30094,"i",4,"global",1
12601,34504,"i",4,"global",0
12601,76245,"i",4,"global",0
12601,77526,"i",4,"global",0
12601,84490,"i",4,"global",0
12601,96244,"i",4,"global",1
12601,99773,"i",4,"global",1
12601,117371,"i",4,"global",0
12602,8749,"i",4,"region",0
12602,12395,"i",4,"region",1
12602,23943,"i",4,"global",0
12602,56473,"i",4,"global",1
12602,116956,"i",4,"global",0
12603,60622,"i",4,"global",0
12603,81907,"i",4,"global",1
12603,104165,"i",4,"global",0
12603,106955,"i",4,"global",1
12603,114275,"i",4,"global",1
12604,3138,"i",4,"region",0
12604,11766,"i",4,"region",0
12604,16492,"i",4,"region",1
12604,57492,"i",4,"global",0
12604,81050,"i",4,"global",1
12604,90182,"i",4,"global",1
12604,96101,"i",4,"global",1
12605,35909,"i",3,"global",1
12605,73553,"i",4,"global",0
12606,5005,"i",4,"region",1
12606,26221,"i",4,"global",0
12606,35261,"i",4,"global",0
12606,39280,"i",4,"global",1
12606,56312,"i",4,"global",0
12606,70524,"i",4,"global",0
12606,88223,"i",4,"global",0
12606,115701,"i",4,"region",1
12606,117254,"i",4,"global",0
12607,1384,"i",4,"region",1
12607,65403,"i",4,"global",0
12607,70712,"i",4,"global",0
12607,73206,"i",4,"global",0
12607,78821,"i",4,"global",1
12607,101609,"i",4,"global",0
12607,102766,"i",4,"global",0
12607,113367,"i",4,"global",0
12607,118964,"i",4,"global",0
12608,2939,"i",2,"region",1
12608,53030,"i",4,"global",1
12608,64323,"i",4,"global",1
12608,68066,"i",4,"global",0
12608,101614,"i",4,"global",1
12608,113837,"i",4,"global",0
12608,116973,"i",4,"global",1
12609,23120,"i",4,"global",0
12609,37103,"i",4,"global",0
12609,59645,"i",4,"global",1
12610,29007,"i",4,"global",0
12610,42090,"i",4,"global",1
12610,44508,"i",4,"global",0
12610,85403,"i",4,"global",0
12610,110148,"i",4,"global",0
12610,121912,"i",4,"global",0
12611,48924,"i",4,"global",1
12611,58905,"i",4,"global",0
12611,75509,"i",4,"global",1
12611,85957,"i",4,"global",0
12611,101501,"i",4,"global",0
12611,117383,"i",4,"global",0
12612,29201,"i",4,"global",0
12612,48585,"i",4,"global",0
12612,64745,"i",4,"global",1
12612,74917,"i",4,"global",1
12612,79402,"i",4,"global",0
12612,84489,"i",4,"region",1
12612,91153,"i",4,"global",0
12612,97451,"i",4,"region",0
12612,121406,"i",4,"global",1
12613,13014,"i",4,"region",1
12613,42553,"i",4,"global",1
12613,87810,"i",4,"global",0
12613,88042,"i",4,"global",1
12614,17375,"i",4,"global",0
12614,25881,"i",4,"global",1
12614,55388,"i",4,"global",0
12614,73743,"i",4,"global",0
12614,83822,"i",4,"global",0
12614,100464,"i",4,"global",0
12614,118650,"i",4,"global",0
12615,25493,"i",4,"global",0
12615,36824,"i",4,"global",0
12615,40023,"i",4,"region",0
12615,44534,"i",4,"global",1
12615,77207,"i",4,"global",0
12615,80601,"i",4,"global",0
12615,91745,"i",4,"global",1
12615,95796,"i",4,"global",0
12616,5878,"i",4,"region",0
12616,89718,"i",4,"global",1
12616,106180,"i",4,"global",1
12617,19591,"i",4,"global",0
12617,27994,"i",4,"global",1
12617,31525,"i",3,"global",1
12617,51119,"i",4,"global",0
