"time","global","region"
5612,61306,20297
5613,61306,20298
5614,61317,20296
5615,61316,20295
5616,61314,20293
5617,61315,20294
5618,61312,20295
5619,61312,20297
5620,61312,20298
5621,61311,20299
5622,61314,20299
5623,61311,20298
5624,61310,20298
5625,61308,20300
5626,61308,20298
5627,61311,20302
5628,61308,20300
5629,61309,20303
5630,61311,20302
5631,61308,20303
5632,61308,20301
5633,61309,20302
5634,61306,20301
5635,61305,20300
5636,61311,20300
5637,61310,20300
5638,61311,20300
5639,61309,20297
5640,61314,20300
5641,61313,20300
5642,61308,20301
5643,61312,20299
5644,61313,20298
5645,61310,20297
5646,61316,20298
5647,61312,20299
5648,61311,20298
5649,61315,20297
5650,61312,20299
5651,61314,20299
5652,61310,20298
5653,61309,20298
5654,61312,20298
5655,61313,20299
5656,61311,20298
5657,61313,20299
5658,61312,20299
5659,61312,20298
5660,61312,20298
5661,61311,20296
5662,61311,20298
5663,61311,20297
5664,61311,20297
5665,61314,20295
5666,61311,20297
5667,61314,20295
5668,61314,20294
5669,61314,20296
5670,61316,20296
5671,61316,20295
5672,61309,20293
5673,61312,20297
5674,61316,20294
5675,61314,20294
5676,61318,20293
5677,61319,20292
5678,61314,20293
5679,61316,20291
5680,61317,20292
5681,61317,20291
5682,61319,20293
5683,61319,20292
5684,61319,20293
5685,61319,20293
5686,61312,20293
5687,61319,20292
5688,61318,20292
5689,61318,20292
5690,61318,20293
5691,61318,20293
5692,61317,20292
5693,61315,20290
5694,61318,20292
5695,61318,20292
5696,61315,20293
5697,61313,20292
5698,61318,20291
5699,61321,20292
5700,61320,20292
5701,61320,20292
5702,61321,20291
5703,61319,20288
5704,61319,20289
5705,61322,20290
5706,61318,20286
5707,61322,20288
5708,61320,20289
5709,61316,20287
5710,61321,20289
5711,61321,20289
5712,61323,20288
5713,61323,20289
5714,61323,20289
5715,61318,20288
5716,61323,20290
5717,61320,20289
5718,61318,20291
5719,61318,20292
5720,61312,20291
5721,61321,20292
5722,61314,20291
5723,61320,20288
5724,61318,20290
5725,61320,20291
5726,61317,20290
5727,61318,20291
5728,61319,20290
5729,61313,20292
5730,61317,20291
5731,61318,20292
5732,61319,20292
5733,61316,20293
5734,61313,20293
5735,61317,20293
5736,61320,20288
5737,61319,20293
5738,61319,20293
5739,61316,20293
5740,61317,20292
5741,61314,20294
5742,61318,20294
5743,61318,20292
5744,61318,20292
5745,61318,20293
5746,61318,20293
5747,61318,20292
5748,61316,20293
5749,61320,20294
5750,61317,20294
5751,61317,20292
5752,61316,20293
5753,61316,20294
5754,61317,20294
5755,61317,20293
5756,61316,20296
5757,61312,20295
5758,61313,20296
5759,61317,20294
5760,61312,20295
5761,61316,20295
5762,61316,20296
5763,61315,20294
5764,61312,20296
5765,61315,20296
5766,61314,20294
5767,61317,20295
5768,61315,20294
5769,61317,20295
5770,61314,20294
5771,61315,20293
5772,61317,20294
5773,61316,20292
5774,61316,20294
5775,61319,20294
5776,61317,20295
5777,61318,20294
5778,61312,20295
5779,61313,20294
5780,61319,20293
5781,61318,20294
5782,61320,20294
5783,61316,20293
5784,61314,20292
5785,61315,20292
5786,61318,20293
5787,61316,20293
5788,61320,20293
5789,61315,20294
5790,61311,20293
5791,61316,20293
5792,61318,20294
5793,61316,20293
5794,61317,20293
5795,61320,20293
5796,61317,20290
5797,61316,20293
5798,61319,20294
5799,61315,20293
5800,61313,20294
5801,61318,20296
5802,61317,20295
5803,61314,20293
5804,61315,20294
5805,61317,20294
5806,61319,20294
5807,61314,20291
5808,61315,20291
5809,61317,20294
5810,61318,20293
5811,61320,20294
5812,61317,20294
5813,61313,20291
5814,61319,20293
5815,61317,20293
5816,61316,20292
5817,61318,20290
5818,61313,20292
5819,61313,20293
5820,61318,20292
5821,61319,20291
5822,61318,20293
5823,61317,20292
5824,61318,20292
5825,61320,20293
5826,61319,20293
5827,61316,20293
5828,61319,20290
5829,61319,20291
5830,61317,20292
5831,61319,20291
5832,61320,20291
5833,61316,20292
5834,61315,20290
5835,61314,20292
5836,61313,20293
5837,61319,20293
5838,61316,20293
5839,61315,20292
5840,61317,20292
5841,61319,20292
5842,61320,20292
5843,61317,20294
5844,61316,20294
5845,61319,20294
5846,61317,20293
5847,61318,20291
5848,61322,20289
5849,61316,20291
5850,61317,20290
5851,61322,20290
5852,61317,20289
5853,61317,20290
5854,61313,20291
5855,61316,20290
5856,61317,20288
5857,61318,20290
5858,61324,20290
5859,61319,20290
5860,61322,20287
5861,61322,20289
5862,61319,20290
5863,61321,20289
5864,61321,20290
5865,61321,20290
5866,61324,20290
5867,61317,20290
5868,61317,20290
5869,61316,20290
5870,61320,20289
5871,61321,20288
5872,61322,20289
5873,61320,20290
5874,61314,20289
5875,61315,20289
5876,61315,20289
5877,61321,20288
5878,61321,20290
5879,61320,20287
5880,61318,20290
5881,61320,20291
5882,61319,20291
5883,61322,20291
5884,61322,20291
5885,61319,20290
5886,61321,20289
5887,61318,20288
5888,61320,20290
5889,61321,20287
5890,61320,20288
5891,61325,20289
5892,61324,20286
5893,61320,20289
5894,61322,20288
5895,61318,20289
5896,61322,20287
5897,61316,20288
5898,61319,20288
5899,61322,20287
5900,61322,20289
5901,61321,20289
5902,61325,20286
5903,61319,20287
5904,61325,20288
5905,61324,20288
5906,61323,20286
5907,61320,20286
5908,61317,20287
5909,61323,20286
5910,61324,20287
5911,61320,20288
5912,61324,20287
5913,61321,20286
5914,61321,20288
5915,61325,20287
5916,61322,20288
5917,61320,20288
5918,61317,20288
5919,61319,20289
5920,61320,20290
5921,61323,20290
5922,61319,20290
5923,61321,20290
5924,61323,20290
5925,61320,20288
5926,61319,20289
5927,61323,20288
5928,61319,20289
5929,61317,20289
5930,61324,20290
5931,61320,20289
5932,61315,20289
5933,61324,20288
5934,61316,20290
5935,61319,20289
5936,61315,20289
5937,61317,20290
5938,61321,20291
5939,61320,20290
5940,61320,20292
5941,61314,20292
5942,61315,20291
5943,61318,20290
5944,61313,20291
5945,61313,20291
5946,61318,20290
5947,61319,20293
5948,61316,20291
5949,61315,20293
5950,61320,20294
5951,61317,20293
5952,61312,20293
5953,61317,20292
5954,61319,20294
5955,61318,20293
5956,61318,20293
5957,61316,20292
5958,61318,20293
5959,61317,20290
5960,61314,20292
5961,61318,20292
5962,61315,20293
5963,61316,20293
5964,61318,20293
5965,61317,20294
5966,61316,20292
5967,61319,20294
5968,61318,20293
5969,61311,20293
5970,61315,20293
5971,61318,20292
5972,61317,20292
5973,61315,20293
5974,61315,20293
5975,61318,20291
5976,61318,20294
5977,61318,20292
5978,61317,20292
5979,61319,20291
5980,61321,20292
5981,61318,20291
5982,61320,20289
5983,61320,20291
5984,61319,20292
5985,61316,20292
5986,61318,20290
5987,61322,20288
5988,61321,20289
5989,61321,20290
5990,61318,20289
5991,61323,20288
5992,61315,20288
5993,61323,20289
5994,61320,20286
5995,61322,20288
5996,61321,20289
5997,61315,20288
5998,61319,20290
5999,61314,20288
6000,61319,20288
6001,61320,20290
6002,61322,20289
6003,61319,20289
6004,61321,20288
6005,61325,20287
6006,61324,20286
6007,61320,20289
6008,61323,20288
6009,61322,20286
6010,61316,20290
6011,61318,20290
6012,61320,20290
6013,61316,20288
6014,61316,20289
6015,61319,20292
6016,61319,20291
6017,61316,20290
6018,61320,20290
6019,61315,20291
6020,61319,20290
6021,61319,20291
6022,61320,20291
6023,61317,20290
6024,61318,20290
6025,61317,20291
6026,61323,20290
6027,61320,20290
6028,61321,20290
6029,61322,20291
6030,61318,20290
6031,61322,20291
6032,61317,20289
6033,61322,20290
6034,61320,20288
6035,61323,20290
6036,61318,20289
6037,61321,20289
6038,61321,20288
6039,61319,20290
6040,61318,20288
6041,61315,20288
6042,61318,20292
6043,61320,20290
6044,61318,20290
6045,61320,20289
6046,61323,20289
6047,61321,20290
6048,61319,20290
6049,61323,20290
6050,61318,20290
6051,61322,20289
6052,61318,20288
6053,61321,20292
6054,61317,20290
6055,61319,20290
6056,61321,20289
6057,61321,20289
6058,61318,20289
6059,61315,20290
6060,61318,20290
6061,61318,20287
6062,61317,20289
6063,61317,20291
6064,61319,20291
6065,61319,20288
6066,61320,20292
6067,61321,20292
6068,61321,20290
6069,61317,20287
6070,61321,20289
6071,61319,20291
6072,61314,20291
6073,61318,20288
6074,61320,20289
6075,61322,20288
6076,61317,20291
6077,61322,20290
6078,61322,20290
6079,61314,20289
6080,61317,20290
6081,61317,20290
6082,61320,20290
6083,61319,20290
6084,61320,20292
6085,61317,20291
6086,61318,20290
6087,61313,20290
6088,61317,20291
6089,61315,20288
6090,61307,20291
6091,61316,20292
6092,61316,20290
6093,61320,20289
6094,61315,20290
6095,61317,20292
6096,61318,20292
6097,61316,20290
6098,61319,20291
6099,61318,20289
6100,61318,20289
6101,61314,20291
6102,61321,20290
6103,61316,20290
6104,61317,20291
6105,61320,20289
6106,61318,20293
6107,61316,20291
6108,61319,20292
6109,61317,20292
6110,61321,20289
6111,61319,20289
6112,61319,20291
6113,61319,20290
6114,61318,20290
6115,61316,20290
6116,61318,20290
6117,61313,20291
6118,61322,20290
6119,61319,20289
6120,61316,20290
6121,61320,20289
6122,61320,20292
6123,61317,20290
6124,61314,20290
6125,61315,20291
6126,61317,20293
6127,61315,20293
6128,61321,20291
6129,61315,20291
6130,61319,20291
6131,61319,20291
6132,61318,20292
6133,61319,20292
6134,61315,20293
6135,61319,20291
6136,61313,20294
6137,61318,20293
6138,61313,20291
6139,61314,20292
6140,61319,20292
6141,61317,20292
6142,61320,20293
6143,61317,20291
6144,61319,20293
6145,61316,20293
6146,61315,20293
6147,61319,20293
6148,61312,20287
6149,61318,20291
6150,61318,20291
6151,61311,20293
6152,61316,20292
6153,61317,20292
6154,61317,20293
6155,61316,20292
6156,61319,20290
6157,61317,20292
6158,61315,20293
6159,61317,20291
6160,61320,20289
6161,61317,20290
6162,61318,20288
6163,61320,20290
6164,61318,20288
6165,61319,20289
6166,61321,20288
6167,61320,20290
6168,61319,20291
6169,61317,20289
6170,61321,20290
6171,61313,20292
6172,61316,20292
6173,61318,20292
6174,61313,20289
6175,61315,20292
6176,61320,20291
6177,61320,20290
6178,61322,20290
6179,61315,20288
6180,61319,20291
6181,61319,20291
6182,61308,20291
6183,61321,20290
6184,61318,20285
6185,61321,20289
6186,61320,20288
6187,61322,20287
6188,61324,20289
6189,61319,20289
6190,61319,20290
6191,61316,20289
6192,61315,20290
6193,61316,20288
6194,61315,20287
6195,61321,20288
6196,61318,20288
6197,61322,20287
6198,61321,20287
6199,61321,20288
6200,61322,20288
6201,61323,20289
6202,61321,20289
6203,61318,20289
6204,61315,20290
6205,61322,20284
6206,61323,20286
6207,61324,20288
6208,61320,20287
6209,61321,20289
6210,61322,20288
6211,61323,20287
6212,61320,20287
6213,61320,20286
6214,61317,20286
6215,61320,20288
6216,61326,20289
6217,61323,20286
6218,61321,20287
6219,61322,20287
6220,61318,20287
6221,61321,20286
6222,61322,20287
6223,61320,20286
6224,61320,20282
6225,61322,20286
6226,61324,20286
6227,61319,20289
6228,61321,20289
6229,61320,20288
6230,61317,20287
6231,61317,20287
6232,61318,20289
6233,61320,20288
6234,61314,20290
6235,61314,20290
6236,61318,20291
6237,61320,20291
6238,61318,20289
6239,61319,20289
6240,61318,20288
6241,61317,20291
6242,61318,20290
6243,61316,20290
6244,61315,20291
6245,61316,20292
6246,61314,20292
6247,61318,20288
6248,61316,20291
6249,61316,20292
6250,61317,20293
6251,61318,20293
6252,61315,20293
6253,61315,20292
6254,61318,20290
6255,61316,20291
6256,61317,20293
6257,61312,20292
6258,61314,20293
6259,61318,20290
6260,61319,20292
6261,61320,20291
6262,61315,20291
6263,61316,20290
6264,61319,20292
6265,61319,20291
6266,61318,20292
6267,61314,20293
6268,61315,20290
6269,61315,20292
6270,61314,20291
6271,61318,20291
6272,61311,20290
6273,61319,20292
6274,61317,20291
6275,61315,20289
6276,61319,20291
6277,61319,20291
6278,61321,20289
6279,61318,20290
6280,61317,20290
6281,61314,20290
6282,61315,20290
6283,61321,20293
6284,61316,20290
6285,61320,20290
6286,61316,20290
6287,61320,20292
6288,61319,20292
6289,61316,20289
6290,61320,20292
6291,61320,20290
6292,61314,20292
6293,61318,20291
6294,61315,20292
6295,61318,20292
6296,61318,20289
6297,61320,20291
6298,61316,20292
6299,61318,20292
6300,61316,20292
6301,61316,20293
6302,61312,20291
6303,61316,20293
6304,61310,20291
6305,61314,20292
6306,61307,20295
6307,61311,20294
6308,61315,20295
6309,61316,20293
6310,61314,20291
6311,61314,20295
6312,61316,20294
6313,61309,20292
6314,61309,20292
6315,61314,20295
6316,61319,20294
6317,61310,20291
6318,61307,20295
6319,61316,20298
6320,61312,20298
6321,61312,20297
6322,61314,20297
6323,61316,20298
6324,61311,20297
6325,61307,20295
6326,61312,20297
6327,61314,20297
6328,61310,20295
6329,61315,20296
6330,61309,20297
6331,61313,20296
6332,61306,20295
6333,61312,20297
6334,61309,20296
6335,61309,20297
6336,61316,20294
6337,61313,20296
6338,61314,20295
6339,61313,20292
6340,61315,20296
6341,61309,20294
6342,61318,20292
6343,61316,20295
6344,61318,20293
6345,61314,20294
6346,61320,20294
6347,61315,20294
6348,61319,20291
6349,61316,20291
6350,61318,20293
6351,61319,20291
6352,61318,20289
6353,61316,20288
6354,61321,20288
6355,61320,20288
6356,61316,20290
6357,61318,20290
6358,61319,20290
6359,61308,20290
6360,61313,20290
6361,61313,20292
6362,61316,20291
6363,61318,20289
6364,61314,20289
6365,61317,20291
6366,61320,20291
6367,61316,20292
6368,61315,20291
6369,61317,20291
6370,61317,20291
6371,61318,20292
6372,61317,20294
6373,61320,20291
6374,61315,20293
6375,61317,20292
6376,61313,20293
6377,61318,20292
6378,61321,20292
6379,61316,20292
6380,61316,20291
6381,61314,20291
6382,61320,20294
6383,61316,20293
6384,61313,20293
6385,61313,20294
6386,61314,20291
6387,61316,20291
6388,61314,20293
6389,61313,20294
6390,61312,20294
6391,61312,20294
6392,61315,20292
6393,61312,20294
6394,61316,20294
6395,61313,20294
6396,61315,20294
6397,61313,20294
6398,61314,20293
6399,61309,20295
6400,61312,20295
6401,61314,20295
6402,61314,20294
6403,61311,20294
6404,61314,20293
6405,61313,20294
6406,61319,20293
6407,61318,20293
6408,61314,20294
6409,61317,20292
6410,61315,20291
6411,61316,20292
6412,61319,20290
6413,61316,20294
6414,61318,20292
6415,61315,20289
6416,61317,20291
6417,61314,20291
6418,61314,20290
6419,61318,20289
6420,61314,20293
6421,61313,20292
6422,61312,20292
6423,61315,20287
6424,61317,20291
6425,61314,20292
6426,61314,20293
6427,61316,20291
6428,61320,20292
6429,61319,20292
6430,61316,20291
6431,61316,20289
6432,61315,20291
6433,61319,20288
6434,61317,20290
6435,61318,20289
6436,61318,20290
6437,61318,20290
6438,61316,20290
6439,61320,20290
6440,61320,20288
6441,61318,20291
6442,61320,20290
6443,61319,20289
6444,61323,20289
6445,61325,20290
6446,61321,20289
6447,61320,20288
6448,61317,20290
6449,61319,20290
6450,61318,20290
6451,61312,20290
6452,61320,20291
6453,61317,20290
6454,61321,20288
6455,61315,20289
6456,61320,20290
6457,61313,20288
6458,61316,20288
6459,61316,20290
6460,61323,20286
6461,61316,20289
6462,61319,20287
6463,61323,20287
6464,61316,20288
6465,61320,20288
6466,61320,20289
6467,61322,20288
6468,61319,20288
6469,61314,20287
6470,61320,20287
6471,61324,20286
6472,61321,20286
6473,61323,20283
6474,61322,20288
6475,61324,20287
6476,61321,20288
6477,61321,20288
6478,61320,20287
6479,61321,20287
6480,61318,20286
6481,61317,20289
6482,61321,20289
6483,61316,20289
6484,61321,20287
6485,61317,20290
6486,61316,20288
6487,61320,20287
6488,61317,20288
6489,61320,20287
6490,61321,20288
6491,61319,20289
6492,61322,20288
6493,61319,20287
6494,61314,20290
6495,61318,20287
6496,61320,20289
6497,61318,20287
6498,61321,20288
6499,61317,20288
6500,61324,20285
6501,61321,20287
6502,61321,20285
6503,61320,20289
6504,61320,20288
6505,61322,20289
6506,61320,20290
6507,61316,20288
6508,61322,20288
6509,61321,20286
6510,61324,20287
6511,61324,20287
6512,61321,20286
6513,61325,20287
6514,61321,20289
6515,61318,20284
6516,61321,20287
6517,61317,20285
6518,61317,20287
6519,61322,20286
6520,61325,20286
6521,61325,20285
6522,61324,20285
6523,61320,20287
6524,61327,20286
6525,61323,20284
6526,61324,20287
6527,61323,20287
6528,61325,20284
6529,61320,20286
6530,61327,20285
6531,61321,20284
6532,61321,20286
6533,61320,20285
6534,61324,20285
6535,61323,20285
6536,61325,20284
6537,61327,20284
6538,61323,20285
6539,61326,20279
6540,61321,20283
6541,61322,20280
6542,61320,20282
6543,61324,20285
6544,61321,20285
6545,61324,20285
6546,61317,20284
6547,61319,20285
6548,61319,20285
6549,61320,20286
6550,61323,20284
6551,61320,20284
6552,61313,20285
6553,61323,20285
6554,61322,20285
6555,61318,20284
6556,61320,20284
6557,61326,20284
6558,61321,20285
6559,61325,20282
6560,61322,20283
6561,61321,20283
6562,61324,20284
6563,61326,20285
6564,61323,20282
6565,61326,20282
6566,61322,20284
6567,61325,20284
6568,61323,20284
6569,61323,20285
6570,61319,20285
6571,61325,20284
6572,61320,20285
6573,61321,20286
6574,61318,20284
6575,61320,20285
6576,61317,20287
6577,61323,20285
6578,61319,20288
6579,61321,20287
6580,61317,20286
6581,61324,20286
6582,61322,20287
6583,61323,20287
6584,61317,20285
6585,61324,20286
6586,61323,20288
6587,61321,20285
6588,61320,20285
6589,61320,20286
6590,61322,20286
6591,61314,20287
6592,61322,20287
6593,61314,20285
6594,61321,20288
6595,61323,20287
6596,61315,20285
6597,61322,20286
6598,61319,20287
6599,61320,20286
6600,61320,20287
6601,61324,20288
6602,61324,20286
6603,61320,20286
6604,61322,20287
6605,61320,20287
6606,61316,20287
6607,61324,20286
6608,61319,20288
6609,61320,20286
6610,61321,20287
6611,61319,20286
6612,61325,20287
6613,61324,20284
6614,61317,20287
6615,61321,20285
6616,61318,20284
6617,61323,20287
6618,61317,20287
6619,61316,20287
6620,61323,20287
6621,61322,20288
6622,61315,20287
6623,61323,20286
6624,61321,20288
6625,61322,20283
6626,61322,20280
6627,61323,20286
6628,61318,20283
6629,61319,20285
6630,61320,20285
6631,61326,20281
6632,61321,20287
6633,61320,20285
6634,61323,20287
6635,61321,20286
6636,61321,20287
6637,61320,20287
6638,61321,20285
6639,61322,20287
6640,61320,20285
6641,61320,20284
6642,61323,20283
6643,61324,20281
6644,61322,20285
6645,61324,20285
6646,61322,20285
6647,61322,20285
6648,61320,20285
6649,61322,20285
6650,61324,20285
6651,61324,20283
6652,61325,20285
6653,61322,20284
6654,61322,20284
6655,61320,20288
6656,61323,20288
6657,61321,20286
6658,61314,20286
6659,61322,20289
6660,61323,20287
6661,61321,20289
6662,61323,20289
6663,61318,20291
6664,61315,20290
6665,61320,20290
6666,61321,20289
6667,61315,20291
6668,61316,20292
6669,61317,20291
6670,61319,20292
6671,61316,20291
6672,61323,20289
6673,61321,20290
6674,61320,20288
6675,61318,20289
6676,61320,20290
6677,61313,20289
6678,61316,20291
6679,61317,20290
6680,61315,20290
6681,61313,20290
6682,61313,20290
6683,61318,20291
6684,61324,20290
6685,61319,20291
6686,61319,20290
6687,61321,20291
6688,61317,20291
6689,61320,20291
6690,61316,20291
6691,61321,20290
6692,61319,20289
6693,61319,20291
6694,61317,20290
6695,61318,20289
6696,61319,20290
6697,61320,20290
6698,61316,20288
6699,61314,20290
6700,61315,20290
6701,61316,20291
6702,61317,20291
6703,61318,20289
6704,61322,20290
6705,61317,20290
